starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:00:58 2015	1428573658	34	270	304	267
Thu Apr 09 06:01:04 2015	1428573664	38	271	310	267
Thu Apr 09 06:00:57 2015	1428573657	34	296	330	290
Thu Apr 09 06:01:00 2015	1428573660	39	300	339	298
Thu Apr 09 06:00:58 2015	1428573658	37	303	340	302
Thu Apr 09 06:01:02 2015	1428573662	39	356	395	353
Thu Apr 09 06:01:01 2015	1428573661	40	356	395	354
Thu Apr 09 06:01:05 2015	1428573665	34	394	428	370
Thu Apr 09 06:00:59 2015	1428573659	35	410	444	405
Thu Apr 09 06:01:00 2015	1428573660	39	411	450	410
Thu Apr 09 06:01:02 2015	1428573662	70	390	460	388
Thu Apr 09 06:01:06 2015	1428573666	34	431	466	426
Thu Apr 09 06:01:04 2015	1428573664	34	435	470	430
Thu Apr 09 06:01:05 2015	1428573665	35	440	475	436
Thu Apr 09 06:00:58 2015	1428573658	39	441	480	439
Thu Apr 09 06:01:04 2015	1428573664	42	438	481	438
Thu Apr 09 06:01:02 2015	1428573662	41	470	511	467
Thu Apr 09 06:01:03 2015	1428573663	32	502	534	498
Thu Apr 09 06:00:59 2015	1428573659	35	511	546	510
Thu Apr 09 06:01:01 2015	1428573661	39	535	574	532
