starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 03:04:28 2015	1428649468	71	241	311	239
Fri Apr 10 03:04:36 2015	1428649476	73	257	330	255
Fri Apr 10 03:04:30 2015	1428649470	73	261	334	259
Fri Apr 10 03:04:36 2015	1428649476	73	285	359	280
Fri Apr 10 03:04:45 2015	1428649485	88	288	375	280
Fri Apr 10 03:04:44 2015	1428649484	76	312	388	312
Fri Apr 10 03:04:41 2015	1428649481	89	325	415	322
Fri Apr 10 03:04:44 2015	1428649484	73	342	415	340
Fri Apr 10 03:04:28 2015	1428649468	75	344	419	340
Fri Apr 10 03:04:42 2015	1428649482	167	253	420	247
Fri Apr 10 03:04:30 2015	1428649470	75	359	435	356
Fri Apr 10 03:04:26 2015	1428649466	68	376	444	371
Fri Apr 10 03:04:30 2015	1428649470	94	352	446	352
Fri Apr 10 03:04:40 2015	1428649480	110	349	459	349
Fri Apr 10 03:04:40 2015	1428649480	76	391	467	389
Fri Apr 10 03:04:31 2015	1428649471	94	376	470	371
Fri Apr 10 03:04:37 2015	1428649477	81	398	480	395
Fri Apr 10 03:04:41 2015	1428649481	99	386	485	385
Fri Apr 10 03:04:31 2015	1428649471	80	417	497	412
Fri Apr 10 03:04:32 2015	1428649472	99	424	523	420
Fri Apr 10 03:04:25 2015	1428649465	77	447	524	442
Fri Apr 10 03:04:33 2015	1428649473	94	442	536	437
Fri Apr 10 03:04:43 2015	1428649483	196	346	541	345
Fri Apr 10 03:04:37 2015	1428649477	88	455	544	454
Fri Apr 10 03:04:38 2015	1428649478	74	475	550	473
Fri Apr 10 03:04:36 2015	1428649476	97	457	554	451
Fri Apr 10 03:04:34 2015	1428649474	69	488	556	482
Fri Apr 10 03:04:33 2015	1428649473	71	492	564	491
Fri Apr 10 03:04:34 2015	1428649474	96	473	568	470
Fri Apr 10 03:04:45 2015	1428649485	91	492	583	488
Fri Apr 10 03:04:32 2015	1428649472	80	504	584	502
Fri Apr 10 03:04:27 2015	1428649467	95	489	585	483
Fri Apr 10 03:04:43 2015	1428649483	93	494	588	493
Fri Apr 10 03:04:39 2015	1428649479	97	505	601	504
Fri Apr 10 03:04:29 2015	1428649469	88	521	609	518
Fri Apr 10 03:04:28 2015	1428649468	97	526	623	521
Fri Apr 10 03:04:26 2015	1428649466	110	513	624	510
Fri Apr 10 03:04:39 2015	1428649479	97	527	624	524
Fri Apr 10 03:04:35 2015	1428649475	91	535	625	510
Fri Apr 10 03:04:42 2015	1428649482	161	653	814	653
