starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 03:04:00 2015	1428649440	87	287	374	283
Fri Apr 10 03:03:56 2015	1428649436	92	322	414	321
Fri Apr 10 03:03:56 2015	1428649436	90	326	416	323
Fri Apr 10 03:03:59 2015	1428649439	87	353	440	350
Fri Apr 10 03:03:57 2015	1428649437	88	385	474	383
Fri Apr 10 03:03:57 2015	1428649437	94	422	515	416
Fri Apr 10 03:03:58 2015	1428649438	92	433	525	427
Fri Apr 10 03:03:58 2015	1428649438	96	438	534	437
Fri Apr 10 03:03:59 2015	1428649439	95	454	549	450
Fri Apr 10 03:04:00 2015	1428649440	87	483	569	478
