starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:29:39 2015	1428640179	62	25	87	24
Fri Apr 10 00:29:40 2015	1428640180	65	22	87	21
Fri Apr 10 00:29:39 2015	1428640179	63	27	90	25
Fri Apr 10 00:29:42 2015	1428640182	63	27	90	24
Fri Apr 10 00:29:42 2015	1428640182	66	24	90	22
Fri Apr 10 00:29:41 2015	1428640181	65	26	91	23
Fri Apr 10 00:29:41 2015	1428640181	66	28	94	27
Fri Apr 10 00:29:41 2015	1428640181	66	28	94	24
Fri Apr 10 00:29:41 2015	1428640181	63	31	94	28
Fri Apr 10 00:29:41 2015	1428640181	62	32	95	27
Fri Apr 10 00:29:42 2015	1428640182	68	27	95	24
Fri Apr 10 00:29:40 2015	1428640180	70	25	95	23
Fri Apr 10 00:29:40 2015	1428640180	68	27	95	24
Fri Apr 10 00:29:42 2015	1428640182	65	31	96	24
Fri Apr 10 00:29:40 2015	1428640180	65	31	96	30
Fri Apr 10 00:29:41 2015	1428640181	67	28	96	27
Fri Apr 10 00:29:42 2015	1428640182	69	30	99	28
Fri Apr 10 00:29:40 2015	1428640180	75	25	100	22
Fri Apr 10 00:29:41 2015	1428640181	74	26	100	21
Fri Apr 10 00:29:42 2015	1428640182	70	30	100	28
Fri Apr 10 00:29:41 2015	1428640181	74	31	104	29
Fri Apr 10 00:29:41 2015	1428640181	71	34	104	28
Fri Apr 10 00:29:42 2015	1428640182	74	30	105	23
Fri Apr 10 00:29:41 2015	1428640181	77	29	106	24
Fri Apr 10 00:29:40 2015	1428640180	78	30	108	26
Fri Apr 10 00:29:40 2015	1428640180	78	31	109	28
Fri Apr 10 00:29:41 2015	1428640181	84	25	110	24
Fri Apr 10 00:29:40 2015	1428640180	81	29	110	24
Fri Apr 10 00:29:42 2015	1428640182	80	34	114	29
Fri Apr 10 00:29:40 2015	1428640180	85	34	120	29
