starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:52:44 2015	1428641564	60	250	310	246
Fri Apr 10 00:52:30 2015	1428641550	68	250	318	246
Fri Apr 10 00:52:38 2015	1428641558	64	260	324	260
Fri Apr 10 00:52:27 2015	1428641547	62	268	330	262
Fri Apr 10 00:52:43 2015	1428641563	84	247	331	243
Fri Apr 10 00:52:38 2015	1428641558	60	290	350	288
Fri Apr 10 00:52:31 2015	1428641551	72	283	355	279
Fri Apr 10 00:52:29 2015	1428641549	71	294	365	292
Fri Apr 10 00:52:30 2015	1428641550	78	294	372	271
Fri Apr 10 00:52:32 2015	1428641552	75	299	374	296
Fri Apr 10 00:52:44 2015	1428641564	66	319	385	317
Fri Apr 10 00:52:28 2015	1428641548	61	329	390	324
Fri Apr 10 00:52:43 2015	1428641563	71	332	403	331
Fri Apr 10 00:52:33 2015	1428641553	63	341	405	338
Fri Apr 10 00:52:40 2015	1428641560	65	344	409	344
Fri Apr 10 00:52:39 2015	1428641559	72	342	414	339
Fri Apr 10 00:52:37 2015	1428641557	72	347	419	342
Fri Apr 10 00:52:35 2015	1428641555	61	359	420	356
Fri Apr 10 00:52:35 2015	1428641555	63	372	434	367
Fri Apr 10 00:52:31 2015	1428641551	63	417	480	413
Fri Apr 10 00:52:27 2015	1428641547	65	420	485	415
Fri Apr 10 00:52:44 2015	1428641564	75	425	499	420
Fri Apr 10 00:52:33 2015	1428641553	67	448	515	446
Fri Apr 10 00:52:37 2015	1428641557	67	449	516	447
Fri Apr 10 00:52:39 2015	1428641559	66	454	520	452
Fri Apr 10 00:52:29 2015	1428641549	73	452	524	448
Fri Apr 10 00:52:32 2015	1428641552	73	457	530	455
Fri Apr 10 00:52:34 2015	1428641554	71	465	536	457
Fri Apr 10 00:52:33 2015	1428641553	64	485	549	483
Fri Apr 10 00:52:35 2015	1428641555	87	463	549	459
Fri Apr 10 00:52:37 2015	1428641557	64	490	554	489
Fri Apr 10 00:52:28 2015	1428641548	67	487	554	485
Fri Apr 10 00:52:41 2015	1428641561	65	504	569	504
Fri Apr 10 00:52:45 2015	1428641565	70	499	570	497
Fri Apr 10 00:52:36 2015	1428641556	70	502	572	500
Fri Apr 10 00:52:42 2015	1428641562	66	520	586	519
Fri Apr 10 00:52:29 2015	1428641549	67	523	590	518
Fri Apr 10 00:52:41 2015	1428641561	70	540	609	535
Fri Apr 10 00:52:40 2015	1428641560	179	443	622	442
Fri Apr 10 00:52:42 2015	1428641562	64	585	649	585
