starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:52:01 2015	1428641521	65	262	327	260
Fri Apr 10 00:52:02 2015	1428641522	62	342	405	340
Fri Apr 10 00:51:58 2015	1428641518	66	343	409	342
Fri Apr 10 00:52:02 2015	1428641522	71	374	445	372
Fri Apr 10 00:51:58 2015	1428641518	61	424	485	422
Fri Apr 10 00:52:01 2015	1428641521	65	428	493	427
Fri Apr 10 00:52:01 2015	1428641521	67	433	500	428
Fri Apr 10 00:51:59 2015	1428641519	63	506	569	503
Fri Apr 10 00:51:59 2015	1428641519	66	530	596	524
Fri Apr 10 00:52:00 2015	1428641520	78	541	620	538
