starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:11:59 2015	1429513919	69	25	94	25
Mon Apr 20 03:11:59 2015	1429513919	72	27	98	26
Mon Apr 20 03:11:59 2015	1429513919	76	26	102	25
Mon Apr 20 03:11:59 2015	1429513919	86	25	111	25
Mon Apr 20 03:11:59 2015	1429513919	87	28	114	27
Mon Apr 20 03:11:59 2015	1429513919	87	34	120	33
Mon Apr 20 03:11:59 2015	1429513919	85	36	122	36
Mon Apr 20 03:11:58 2015	1429513918	86	37	123	36
Mon Apr 20 03:11:59 2015	1429513919	90	35	125	27
Mon Apr 20 03:11:59 2015	1429513919	105	33	138	33
