starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:39:40 2015	1428647980	97	247	343	246
Fri Apr 10 02:39:42 2015	1428647982	97	267	364	263
Fri Apr 10 02:39:42 2015	1428647982	105	260	365	254
Fri Apr 10 02:39:48 2015	1428647988	99	269	368	265
Fri Apr 10 02:39:44 2015	1428647984	101	268	369	265
Fri Apr 10 02:39:45 2015	1428647985	94	280	374	278
Fri Apr 10 02:39:43 2015	1428647983	102	282	384	279
Fri Apr 10 02:39:40 2015	1428647980	90	301	391	299
Fri Apr 10 02:39:38 2015	1428647978	91	323	414	319
Fri Apr 10 02:39:39 2015	1428647979	97	317	415	312
Fri Apr 10 02:39:44 2015	1428647984	100	319	419	316
Fri Apr 10 02:39:45 2015	1428647985	98	327	425	307
Fri Apr 10 02:39:41 2015	1428647981	90	345	435	343
Fri Apr 10 02:39:47 2015	1428647987	104	332	437	329
Fri Apr 10 02:39:38 2015	1428647978	90	355	444	350
Fri Apr 10 02:39:50 2015	1428647990	107	348	455	342
Fri Apr 10 02:39:41 2015	1428647981	101	383	484	378
Fri Apr 10 02:39:47 2015	1428647987	102	394	497	392
Fri Apr 10 02:39:46 2015	1428647986	107	402	509	397
Fri Apr 10 02:39:44 2015	1428647984	94	426	520	421
Fri Apr 10 02:39:51 2015	1428647991	95	439	534	438
Fri Apr 10 02:39:48 2015	1428647988	98	448	546	444
Fri Apr 10 02:39:49 2015	1428647989	114	471	585	469
Fri Apr 10 02:39:46 2015	1428647986	95	491	586	484
Fri Apr 10 02:39:50 2015	1428647990	110	479	589	476
Fri Apr 10 02:39:39 2015	1428647979	102	492	594	488
Fri Apr 10 02:39:43 2015	1428647983	112	498	610	493
Fri Apr 10 02:39:40 2015	1428647980	93	527	620	525
Fri Apr 10 02:39:51 2015	1428647991	97	542	639	538
Fri Apr 10 02:39:49 2015	1428647989	126	523	649	519
