starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 19 23:27:34 2015	1429500454	61	26	87	25
Sun Apr 19 23:27:34 2015	1429500454	61	28	89	25
Sun Apr 19 23:27:34 2015	1429500454	61	30	91	28
Sun Apr 19 23:27:35 2015	1429500455	65	27	92	25
Sun Apr 19 23:27:35 2015	1429500455	68	26	94	26
Sun Apr 19 23:27:35 2015	1429500455	68	26	95	25
Sun Apr 19 23:27:34 2015	1429500454	70	28	98	28
Sun Apr 19 23:27:34 2015	1429500454	65	34	99	27
Sun Apr 19 23:27:35 2015	1429500455	72	27	99	27
Sun Apr 19 23:27:34 2015	1429500454	73	40	113	26
