starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:19:51 2015	1428646791	66	33	99	30
Fri Apr 10 02:19:52 2015	1428646792	68	31	99	28
Fri Apr 10 02:19:50 2015	1428646790	68	32	100	28
Fri Apr 10 02:19:51 2015	1428646791	67	34	101	29
Fri Apr 10 02:19:51 2015	1428646791	73	30	103	27
Fri Apr 10 02:19:46 2015	1428646786	75	29	104	28
Fri Apr 10 02:19:49 2015	1428646789	69	36	104	30
Fri Apr 10 02:19:48 2015	1428646788	71	33	104	31
Fri Apr 10 02:19:48 2015	1428646788	75	29	105	27
Fri Apr 10 02:19:50 2015	1428646790	72	33	105	28
Fri Apr 10 02:19:51 2015	1428646791	76	29	105	27
Fri Apr 10 02:19:48 2015	1428646788	77	28	105	27
Fri Apr 10 02:19:49 2015	1428646789	75	30	105	27
Fri Apr 10 02:19:51 2015	1428646791	70	36	106	30
Fri Apr 10 02:19:47 2015	1428646787	73	33	106	29
Fri Apr 10 02:19:49 2015	1428646789	68	41	108	28
Fri Apr 10 02:19:46 2015	1428646786	72	37	109	30
Fri Apr 10 02:19:49 2015	1428646789	81	29	109	26
Fri Apr 10 02:19:47 2015	1428646787	78	33	111	30
Fri Apr 10 02:19:52 2015	1428646792	80	33	114	31
Fri Apr 10 02:19:48 2015	1428646788	77	37	114	35
Fri Apr 10 02:19:50 2015	1428646790	82	32	115	29
Fri Apr 10 02:19:46 2015	1428646786	84	31	116	28
Fri Apr 10 02:19:50 2015	1428646790	85	35	120	30
Fri Apr 10 02:19:51 2015	1428646791	90	34	123	29
Fri Apr 10 02:19:50 2015	1428646790	89	36	125	34
Fri Apr 10 02:19:47 2015	1428646787	98	31	129	29
Fri Apr 10 02:19:46 2015	1428646786	91	38	129	35
Fri Apr 10 02:19:49 2015	1428646789	88	42	130	41
Fri Apr 10 02:19:46 2015	1428646786	92	40	132	37
Fri Apr 10 02:19:47 2015	1428646787	97	37	134	34
Fri Apr 10 02:19:48 2015	1428646788	92	42	134	38
Fri Apr 10 02:19:46 2015	1428646786	94	40	134	39
Fri Apr 10 02:19:51 2015	1428646791	94	40	134	37
Fri Apr 10 02:19:49 2015	1428646789	95	39	134	36
Fri Apr 10 02:19:51 2015	1428646791	94	41	135	38
Fri Apr 10 02:19:49 2015	1428646789	94	41	135	36
Fri Apr 10 02:19:48 2015	1428646788	91	44	135	39
Fri Apr 10 02:19:50 2015	1428646790	100	37	138	37
Fri Apr 10 02:19:47 2015	1428646787	96	43	138	37
Fri Apr 10 02:19:48 2015	1428646788	98	42	139	38
Fri Apr 10 02:19:52 2015	1428646792	100	40	140	39
Fri Apr 10 02:19:50 2015	1428646790	101	39	140	35
Fri Apr 10 02:19:49 2015	1428646789	99	44	143	41
Fri Apr 10 02:19:48 2015	1428646788	104	40	144	38
Fri Apr 10 02:19:47 2015	1428646787	106	39	144	35
Fri Apr 10 02:19:51 2015	1428646791	106	43	149	38
Fri Apr 10 02:19:52 2015	1428646792	110	39	149	37
Fri Apr 10 02:19:50 2015	1428646790	103	46	149	41
Fri Apr 10 02:19:47 2015	1428646787	179	40	219	38
