starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:45:53 2015	1429519553	313	95	408	94
Mon Apr 20 04:45:52 2015	1429519552	316	96	411	96
Mon Apr 20 04:45:52 2015	1429519552	315	97	412	97
Mon Apr 20 04:45:50 2015	1429519550	320	96	416	96
Mon Apr 20 04:45:49 2015	1429519549	320	97	418	97
Mon Apr 20 04:45:51 2015	1429519551	315	103	419	103
Mon Apr 20 04:45:52 2015	1429519552	332	103	435	103
Mon Apr 20 04:45:49 2015	1429519549	343	105	448	104
Mon Apr 20 04:45:50 2015	1429519550	344	106	450	105
Mon Apr 20 04:45:51 2015	1429519551	336	136	471	135
