starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:57:43 2015	1429523863	35	59	94	56
Mon Apr 20 05:57:42 2015	1429523862	36	58	95	55
Mon Apr 20 05:57:43 2015	1429523863	38	61	100	58
Mon Apr 20 05:57:42 2015	1429523862	37	66	103	61
Mon Apr 20 05:57:42 2015	1429523862	41	65	106	62
Mon Apr 20 05:57:43 2015	1429523863	38	74	112	69
Mon Apr 20 05:57:42 2015	1429523862	42	70	113	67
Mon Apr 20 05:57:42 2015	1429523862	46	67	114	65
Mon Apr 20 05:57:42 2015	1429523862	32	93	125	65
Mon Apr 20 05:57:42 2015	1429523862	38	91	129	62
