starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:57:45 2015	1429523865	56	57	113	53
Mon Apr 20 05:57:46 2015	1429523866	55	66	121	60
Mon Apr 20 05:57:45 2015	1429523865	61	62	123	58
Mon Apr 20 05:57:46 2015	1429523866	59	66	125	63
Mon Apr 20 05:57:45 2015	1429523865	61	83	143	56
Mon Apr 20 05:57:45 2015	1429523865	60	83	143	55
Mon Apr 20 05:57:46 2015	1429523866	66	80	146	56
Mon Apr 20 05:57:46 2015	1429523866	60	88	148	61
Mon Apr 20 05:57:45 2015	1429523865	63	88	151	62
Mon Apr 20 05:57:46 2015	1429523866	62	102	164	76
