starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:57:51 2015	1428555471	65	248	313	243
Thu Apr 09 00:57:54 2015	1428555474	64	286	350	284
Thu Apr 09 00:57:52 2015	1428555472	73	308	380	305
Thu Apr 09 00:57:51 2015	1428555471	74	321	395	320
Thu Apr 09 00:57:53 2015	1428555473	68	352	420	352
Thu Apr 09 00:57:50 2015	1428555470	67	438	505	437
Thu Apr 09 00:57:52 2015	1428555472	67	466	534	463
Thu Apr 09 00:57:51 2015	1428555471	80	489	569	486
Thu Apr 09 00:57:54 2015	1428555474	70	514	584	508
Thu Apr 09 00:57:53 2015	1428555473	75	530	604	527
