starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:05:36 2015	1429506336	44	18	62	17
Mon Apr 20 01:05:35 2015	1429506335	45	20	65	16
Mon Apr 20 01:05:35 2015	1429506335	40	24	65	17
Mon Apr 20 01:05:35 2015	1429506335	51	19	69	15
Mon Apr 20 01:05:35 2015	1429506335	55	18	72	16
Mon Apr 20 01:05:35 2015	1429506335	47	25	72	19
Mon Apr 20 01:05:36 2015	1429506336	47	26	73	17
Mon Apr 20 01:05:35 2015	1429506335	59	16	74	14
Mon Apr 20 01:05:36 2015	1429506336	65	18	83	16
Mon Apr 20 01:05:35 2015	1429506335	66	21	87	18
