starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:26:47 2015	1428647207	105	244	349	242
Fri Apr 10 02:26:51 2015	1428647211	109	261	369	257
Fri Apr 10 02:26:52 2015	1428647212	98	275	374	274
Fri Apr 10 02:26:36 2015	1428647196	100	276	376	276
Fri Apr 10 02:26:37 2015	1428647197	96	299	395	294
Fri Apr 10 02:26:49 2015	1428647209	93	307	400	304
Fri Apr 10 02:26:39 2015	1428647199	99	309	408	307
Fri Apr 10 02:26:33 2015	1428647193	101	310	411	305
Fri Apr 10 02:26:39 2015	1428647199	89	326	415	322
Fri Apr 10 02:26:35 2015	1428647195	95	320	415	319
Fri Apr 10 02:26:36 2015	1428647196	105	313	418	310
Fri Apr 10 02:26:47 2015	1428647207	94	326	420	322
Fri Apr 10 02:26:38 2015	1428647198	103	324	427	318
Fri Apr 10 02:26:34 2015	1428647194	96	334	430	331
Fri Apr 10 02:26:45 2015	1428647205	91	344	435	339
Fri Apr 10 02:26:36 2015	1428647196	96	343	439	337
Fri Apr 10 02:26:45 2015	1428647205	98	361	459	358
Fri Apr 10 02:26:35 2015	1428647195	95	364	459	357
Fri Apr 10 02:26:38 2015	1428647198	92	372	463	369
Fri Apr 10 02:26:37 2015	1428647197	98	369	467	368
Fri Apr 10 02:26:49 2015	1428647209	95	380	475	376
Fri Apr 10 02:26:42 2015	1428647202	95	384	480	384
Fri Apr 10 02:26:48 2015	1428647208	99	381	480	380
Fri Apr 10 02:26:41 2015	1428647201	94	392	486	391
Fri Apr 10 02:26:42 2015	1428647202	165	328	493	328
Fri Apr 10 02:26:45 2015	1428647205	103	397	499	395
Fri Apr 10 02:26:46 2015	1428647206	95	408	504	406
Fri Apr 10 02:26:33 2015	1428647193	103	411	514	409
Fri Apr 10 02:26:50 2015	1428647210	100	414	514	412
Fri Apr 10 02:26:51 2015	1428647211	106	422	529	416
Fri Apr 10 02:26:39 2015	1428647199	144	420	564	417
Fri Apr 10 02:26:46 2015	1428647206	92	477	569	472
Fri Apr 10 02:26:50 2015	1428647210	97	477	575	474
Fri Apr 10 02:26:41 2015	1428647201	91	494	585	493
Fri Apr 10 02:26:48 2015	1428647208	97	491	588	487
Fri Apr 10 02:26:43 2015	1428647203	197	395	592	389
Fri Apr 10 02:26:43 2015	1428647203	180	414	594	409
Fri Apr 10 02:26:44 2015	1428647204	97	512	609	508
Fri Apr 10 02:26:34 2015	1428647194	92	531	624	527
Fri Apr 10 02:26:40 2015	1428647200	311	481	792	481
