starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:26:09 2015	1428647169	95	246	341	240
Fri Apr 10 02:26:16 2015	1428647176	99	245	343	243
Fri Apr 10 02:26:13 2015	1428647173	87	268	355	263
Fri Apr 10 02:26:15 2015	1428647175	95	273	368	270
Fri Apr 10 02:26:10 2015	1428647170	92	303	395	299
Fri Apr 10 02:26:10 2015	1428647170	99	300	399	297
Fri Apr 10 02:26:17 2015	1428647177	95	344	439	338
Fri Apr 10 02:26:14 2015	1428647174	106	334	440	332
Fri Apr 10 02:26:15 2015	1428647175	98	351	450	347
Fri Apr 10 02:26:16 2015	1428647176	99	351	450	348
Fri Apr 10 02:26:13 2015	1428647173	89	370	459	368
Fri Apr 10 02:26:14 2015	1428647174	97	372	469	371
Fri Apr 10 02:26:11 2015	1428647171	111	358	469	354
Fri Apr 10 02:26:08 2015	1428647168	87	403	491	398
Fri Apr 10 02:26:11 2015	1428647171	98	468	566	459
Fri Apr 10 02:26:15 2015	1428647175	105	494	599	491
Fri Apr 10 02:26:12 2015	1428647172	96	511	606	508
Fri Apr 10 02:26:12 2015	1428647172	110	509	620	507
Fri Apr 10 02:26:09 2015	1428647169	92	532	624	527
Fri Apr 10 02:26:17 2015	1428647177	104	541	645	537
