starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:03:13 2015	1429506193	63	16	79	15
Mon Apr 20 01:03:11 2015	1429506191	65	15	80	14
Mon Apr 20 01:03:13 2015	1429506193	67	16	84	16
Mon Apr 20 01:03:13 2015	1429506193	69	15	84	15
Mon Apr 20 01:03:13 2015	1429506193	59	26	85	26
Mon Apr 20 01:03:13 2015	1429506193	71	18	88	17
Mon Apr 20 01:03:13 2015	1429506193	75	15	90	14
Mon Apr 20 01:03:13 2015	1429506193	76	16	93	16
Mon Apr 20 01:03:13 2015	1429506193	314	15	329	14
Mon Apr 20 01:03:12 2015	1429506192	957	24	980	18
