starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:15:36 2015	1428639336	59	40	100	39
Fri Apr 10 00:15:39 2015	1428639339	59	42	102	41
Fri Apr 10 00:15:37 2015	1428639337	60	42	102	40
Fri Apr 10 00:15:38 2015	1428639338	61	47	108	42
Fri Apr 10 00:15:39 2015	1428639339	69	41	109	39
Fri Apr 10 00:15:38 2015	1428639338	68	42	109	41
Fri Apr 10 00:15:36 2015	1428639336	65	45	110	39
Fri Apr 10 00:15:37 2015	1428639337	66	44	110	43
Fri Apr 10 00:15:39 2015	1428639339	66	44	110	42
Fri Apr 10 00:15:36 2015	1428639336	63	47	111	42
Fri Apr 10 00:15:38 2015	1428639338	66	47	113	46
Fri Apr 10 00:15:39 2015	1428639339	67	47	114	42
Fri Apr 10 00:15:36 2015	1428639336	75	40	114	38
Fri Apr 10 00:15:39 2015	1428639339	67	48	114	44
Fri Apr 10 00:15:39 2015	1428639339	71	44	115	42
Fri Apr 10 00:15:36 2015	1428639336	70	46	116	43
Fri Apr 10 00:15:36 2015	1428639336	66	53	119	49
Fri Apr 10 00:15:37 2015	1428639337	70	50	120	46
Fri Apr 10 00:15:36 2015	1428639336	74	46	120	41
Fri Apr 10 00:15:38 2015	1428639338	72	47	120	44
Fri Apr 10 00:15:38 2015	1428639338	64	56	120	42
Fri Apr 10 00:15:37 2015	1428639337	76	44	120	41
Fri Apr 10 00:15:39 2015	1428639339	74	46	120	43
Fri Apr 10 00:15:37 2015	1428639337	80	44	124	41
Fri Apr 10 00:15:38 2015	1428639338	80	44	124	41
Fri Apr 10 00:15:37 2015	1428639337	79	46	126	41
Fri Apr 10 00:15:38 2015	1428639338	83	44	127	39
Fri Apr 10 00:15:37 2015	1428639337	85	45	129	42
Fri Apr 10 00:15:37 2015	1428639337	71	62	133	37
Fri Apr 10 00:15:38 2015	1428639338	125	56	182	43
