starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:25:34 2015	1428575134	37	257	294	253
Thu Apr 09 06:25:29 2015	1428575129	35	309	344	308
Thu Apr 09 06:25:31 2015	1428575131	38	444	482	443
Thu Apr 09 06:25:31 2015	1428575131	36	452	488	450
Thu Apr 09 06:25:34 2015	1428575134	51	445	496	441
Thu Apr 09 06:25:30 2015	1428575130	35	469	504	469
Thu Apr 09 06:25:30 2015	1428575130	34	502	536	501
Thu Apr 09 06:25:33 2015	1428575133	38	541	579	536
Thu Apr 09 06:25:33 2015	1428575133	32	554	586	553
Thu Apr 09 06:25:32 2015	1428575132	99	585	684	583
