starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:12:40 2015	1428577960	67	27	94	24
Thu Apr 09 07:12:38 2015	1428577958	67	27	94	23
Thu Apr 09 07:12:41 2015	1428577961	67	27	94	25
Thu Apr 09 07:12:41 2015	1428577961	67	27	94	25
Thu Apr 09 07:12:41 2015	1428577961	69	25	94	24
Thu Apr 09 07:12:37 2015	1428577957	67	28	95	27
Thu Apr 09 07:12:41 2015	1428577961	66	29	95	26
Thu Apr 09 07:12:39 2015	1428577959	69	30	99	29
Thu Apr 09 07:12:40 2015	1428577960	70	28	99	27
Thu Apr 09 07:12:41 2015	1428577961	70	29	99	26
Thu Apr 09 07:12:40 2015	1428577960	72	27	99	25
Thu Apr 09 07:12:39 2015	1428577959	73	26	99	25
Thu Apr 09 07:12:41 2015	1428577961	71	28	99	25
Thu Apr 09 07:12:38 2015	1428577958	72	27	99	26
Thu Apr 09 07:12:41 2015	1428577961	73	26	99	24
Thu Apr 09 07:12:41 2015	1428577961	73	27	100	24
Thu Apr 09 07:12:40 2015	1428577960	70	29	100	24
Thu Apr 09 07:12:38 2015	1428577958	68	32	100	29
Thu Apr 09 07:12:40 2015	1428577960	70	30	100	25
Thu Apr 09 07:12:39 2015	1428577959	67	33	100	27
Thu Apr 09 07:12:38 2015	1428577958	72	29	100	27
Thu Apr 09 07:12:40 2015	1428577960	71	30	100	26
Thu Apr 09 07:12:37 2015	1428577957	75	29	104	27
Thu Apr 09 07:12:40 2015	1428577960	78	26	104	25
Thu Apr 09 07:12:39 2015	1428577959	75	28	104	25
Thu Apr 09 07:12:39 2015	1428577959	74	30	104	27
Thu Apr 09 07:12:38 2015	1428577958	76	28	104	26
Thu Apr 09 07:12:38 2015	1428577958	65	39	105	28
Thu Apr 09 07:12:39 2015	1428577959	70	35	105	25
Thu Apr 09 07:12:38 2015	1428577958	72	33	105	30
Thu Apr 09 07:12:37 2015	1428577957	73	32	105	27
Thu Apr 09 07:12:40 2015	1428577960	75	30	105	25
Thu Apr 09 07:12:39 2015	1428577959	77	30	106	26
Thu Apr 09 07:12:38 2015	1428577958	76	33	109	29
Thu Apr 09 07:12:39 2015	1428577959	81	28	109	25
Thu Apr 09 07:12:39 2015	1428577959	80	30	110	26
Thu Apr 09 07:12:41 2015	1428577961	84	26	110	24
Thu Apr 09 07:12:39 2015	1428577959	77	36	113	36
Thu Apr 09 07:12:38 2015	1428577958	94	30	124	25
Thu Apr 09 07:12:40 2015	1428577960	86	48	134	25
