starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:08:39 2015	1428574119	39	331	369	329
Thu Apr 09 06:08:37 2015	1428574117	34	345	379	343
Thu Apr 09 06:08:40 2015	1428574120	36	359	394	356
Thu Apr 09 06:08:36 2015	1428574116	36	365	400	362
Thu Apr 09 06:08:40 2015	1428574120	38	407	445	402
Thu Apr 09 06:08:39 2015	1428574119	36	419	455	417
Thu Apr 09 06:08:38 2015	1428574118	39	461	500	460
Thu Apr 09 06:08:37 2015	1428574117	36	475	511	474
Thu Apr 09 06:08:38 2015	1428574118	38	498	535	495
Thu Apr 09 06:08:36 2015	1428574116	33	521	554	518
