starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:17:58 2015	1429517878	566	865	1431	289
Mon Apr 20 04:18:01 2015	1429517881	581	856	1436	288
Mon Apr 20 04:18:10 2015	1429517890	497	970	1467	246
Mon Apr 20 04:18:18 2015	1429517898	557	929	1486	226
Mon Apr 20 04:18:19 2015	1429517899	657	961	1618	308
Mon Apr 20 04:17:59 2015	1429517879	707	1018	1725	340
Mon Apr 20 04:18:16 2015	1429517896	661	1085	1747	290
Mon Apr 20 04:18:12 2015	1429517892	602	1285	1887	327
Mon Apr 20 04:18:14 2015	1429517894	538	1510	2047	354
Mon Apr 20 04:18:03 2015	1429517883	1504	6285	7790	230
