starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:09 2015	1429523349	85	62	147	57
Mon Apr 20 05:49:08 2015	1429523348	82	81	163	56
Mon Apr 20 05:49:08 2015	1429523348	85	84	168	61
Mon Apr 20 05:49:09 2015	1429523349	87	82	169	57
Mon Apr 20 05:49:09 2015	1429523349	86	84	170	59
Mon Apr 20 05:49:08 2015	1429523348	82	88	171	65
Mon Apr 20 05:49:09 2015	1429523349	88	83	171	60
Mon Apr 20 05:49:09 2015	1429523349	90	82	172	56
Mon Apr 20 05:49:08 2015	1429523348	88	88	176	65
Mon Apr 20 05:49:09 2015	1429523349	106	88	194	62
