starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:39:53 2015	1429508393	54	18	72	17
Mon Apr 20 01:39:53 2015	1429508393	58	29	87	28
Mon Apr 20 01:39:53 2015	1429508393	70	21	91	16
Mon Apr 20 01:39:55 2015	1429508395	56	37	93	34
Mon Apr 20 01:39:53 2015	1429508393	70	33	103	29
Mon Apr 20 01:39:53 2015	1429508393	62	45	106	44
Mon Apr 20 01:39:53 2015	1429508393	70	37	107	37
Mon Apr 20 01:39:54 2015	1429508394	78	30	108	26
Mon Apr 20 01:39:54 2015	1429508394	84	28	112	27
Mon Apr 20 01:39:53 2015	1429508393	67	1146	1213	1146
