starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:52:45 2015	1429523565	37	63	101	60
Mon Apr 20 05:52:45 2015	1429523565	37	65	103	63
Mon Apr 20 05:52:44 2015	1429523564	38	66	103	61
Mon Apr 20 05:52:45 2015	1429523565	35	73	107	68
Mon Apr 20 05:52:44 2015	1429523564	30	81	111	59
Mon Apr 20 05:52:45 2015	1429523565	36	87	122	60
Mon Apr 20 05:52:45 2015	1429523565	38	85	122	61
Mon Apr 20 05:52:45 2015	1429523565	36	92	129	59
Mon Apr 20 05:52:45 2015	1429523565	35	93	129	61
Mon Apr 20 05:52:45 2015	1429523565	31	100	131	69
