starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 01:16:39 2015	1428556599	56	242	299	241
Thu Apr 09 01:16:32 2015	1428556592	63	243	306	242
Thu Apr 09 01:16:45 2015	1428556605	58	251	310	251
Thu Apr 09 01:16:42 2015	1428556602	55	260	315	260
Thu Apr 09 01:16:44 2015	1428556604	53	266	319	263
Thu Apr 09 01:16:36 2015	1428556596	69	252	321	249
Thu Apr 09 01:16:33 2015	1428556593	57	271	328	269
Thu Apr 09 01:16:33 2015	1428556593	68	261	329	257
Thu Apr 09 01:16:37 2015	1428556597	79	250	329	249
Thu Apr 09 01:16:35 2015	1428556595	68	261	330	257
Thu Apr 09 01:16:29 2015	1428556589	53	281	334	277
Thu Apr 09 01:16:45 2015	1428556605	79	260	339	256
Thu Apr 09 01:16:34 2015	1428556594	71	269	340	266
Thu Apr 09 01:16:33 2015	1428556593	106	247	354	245
Thu Apr 09 01:16:45 2015	1428556605	74	290	364	288
Thu Apr 09 01:16:44 2015	1428556604	73	296	369	294
Thu Apr 09 01:16:31 2015	1428556591	77	316	393	314
Thu Apr 09 01:16:43 2015	1428556603	61	334	396	331
Thu Apr 09 01:16:30 2015	1428556590	59	371	430	369
Thu Apr 09 01:16:35 2015	1428556595	69	366	435	364
Thu Apr 09 01:16:41 2015	1428556601	71	368	439	363
Thu Apr 09 01:16:41 2015	1428556601	52	403	455	400
Thu Apr 09 01:16:38 2015	1428556598	55	405	460	402
Thu Apr 09 01:16:38 2015	1428556598	68	392	460	389
Thu Apr 09 01:16:35 2015	1428556595	59	404	463	402
Thu Apr 09 01:16:30 2015	1428556590	58	411	470	407
Thu Apr 09 01:16:44 2015	1428556604	54	426	479	423
Thu Apr 09 01:16:42 2015	1428556602	59	429	488	428
Thu Apr 09 01:16:43 2015	1428556603	62	427	489	425
Thu Apr 09 01:16:31 2015	1428556591	56	454	510	449
Thu Apr 09 01:16:29 2015	1428556589	60	458	518	455
Thu Apr 09 01:16:37 2015	1428556597	51	473	524	472
Thu Apr 09 01:16:39 2015	1428556599	60	470	530	468
Thu Apr 09 01:16:29 2015	1428556589	61	479	540	477
Thu Apr 09 01:16:32 2015	1428556592	60	485	545	464
Thu Apr 09 01:16:40 2015	1428556600	65	494	559	492
Thu Apr 09 01:16:40 2015	1428556600	65	494	559	493
Thu Apr 09 01:16:36 2015	1428556596	58	527	584	520
Thu Apr 09 01:16:38 2015	1428556598	83	506	589	502
Thu Apr 09 01:16:34 2015	1428556594	72	532	604	529
