starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 01:16:02 2015	1428556562	66	274	340	267
Thu Apr 09 01:16:04 2015	1428556564	71	275	345	270
Thu Apr 09 01:16:02 2015	1428556562	64	308	372	305
Thu Apr 09 01:16:01 2015	1428556561	104	280	384	278
Thu Apr 09 01:16:04 2015	1428556564	68	347	415	341
Thu Apr 09 01:16:01 2015	1428556561	66	358	424	354
Thu Apr 09 01:16:03 2015	1428556563	70	419	489	418
Thu Apr 09 01:16:03 2015	1428556563	71	443	514	437
Thu Apr 09 01:16:02 2015	1428556562	74	488	562	484
Thu Apr 09 01:16:00 2015	1428556560	99	547	646	543
