starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:21:20 2015	1428646880	77	32	109	28
Fri Apr 10 02:21:21 2015	1428646881	79	31	110	29
Fri Apr 10 02:21:21 2015	1428646881	74	37	110	29
Fri Apr 10 02:21:21 2015	1428646881	81	33	115	29
Fri Apr 10 02:21:20 2015	1428646880	82	34	116	32
Fri Apr 10 02:21:21 2015	1428646881	92	42	134	39
Fri Apr 10 02:21:21 2015	1428646881	94	44	138	39
Fri Apr 10 02:21:20 2015	1428646880	99	39	139	36
Fri Apr 10 02:21:21 2015	1428646881	93	47	140	36
Fri Apr 10 02:21:21 2015	1428646881	97	46	143	45
