starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:26:09 2015	1429521969	0	89	89	0
Mon Apr 20 05:26:09 2015	1429521969	0	93	93	0
Mon Apr 20 05:26:10 2015	1429521970	0	94	94	0
Mon Apr 20 05:26:09 2015	1429521969	0	94	94	0
Mon Apr 20 05:26:09 2015	1429521969	0	94	94	0
Mon Apr 20 05:26:09 2015	1429521969	0	94	94	0
Mon Apr 20 05:26:10 2015	1429521970	0	95	95	0
Mon Apr 20 05:26:09 2015	1429521969	0	96	96	0
Mon Apr 20 05:26:09 2015	1429521969	0	102	102	0
Mon Apr 20 05:26:09 2015	1429521969	0	104	104	0
