starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:33:44 2015	1429504424	57	30	86	27
Mon Apr 20 00:33:44 2015	1429504424	72	28	100	26
Mon Apr 20 00:33:44 2015	1429504424	75	26	102	26
Mon Apr 20 00:33:44 2015	1429504424	75	28	103	27
Mon Apr 20 00:33:44 2015	1429504424	75	33	108	29
Mon Apr 20 00:33:44 2015	1429504424	89	38	127	36
Mon Apr 20 00:33:44 2015	1429504424	91	40	132	40
Mon Apr 20 00:33:44 2015	1429504424	95	38	132	38
Mon Apr 20 00:33:44 2015	1429504424	94	39	133	39
Mon Apr 20 00:33:45 2015	1429504425	125	47	173	46
