starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:04:03 2015	1428577443	65	49	114	47
Thu Apr 09 07:04:06 2015	1428577446	62	52	114	51
Thu Apr 09 07:04:06 2015	1428577446	66	49	115	48
Thu Apr 09 07:04:01 2015	1428577441	65	50	116	48
Thu Apr 09 07:04:03 2015	1428577443	68	51	119	47
Thu Apr 09 07:04:02 2015	1428577442	68	52	119	50
Thu Apr 09 07:04:07 2015	1428577447	70	50	120	49
Thu Apr 09 07:04:02 2015	1428577442	68	54	121	50
Thu Apr 09 07:04:07 2015	1428577447	71	51	122	50
Thu Apr 09 07:04:05 2015	1428577445	67	56	123	51
Thu Apr 09 07:04:06 2015	1428577446	74	49	123	48
Thu Apr 09 07:04:02 2015	1428577442	69	54	123	50
Thu Apr 09 07:04:04 2015	1428577444	71	52	123	51
Thu Apr 09 07:04:04 2015	1428577444	68	56	124	54
Thu Apr 09 07:04:02 2015	1428577442	72	52	124	50
Thu Apr 09 07:04:02 2015	1428577442	71	53	124	48
Thu Apr 09 07:04:07 2015	1428577447	70	55	124	53
Thu Apr 09 07:04:06 2015	1428577446	71	53	124	52
Thu Apr 09 07:04:01 2015	1428577441	71	53	124	51
Thu Apr 09 07:04:01 2015	1428577441	71	53	124	49
Thu Apr 09 07:04:05 2015	1428577445	68	56	124	51
Thu Apr 09 07:04:07 2015	1428577447	74	50	125	48
Thu Apr 09 07:04:01 2015	1428577441	72	53	125	51
Thu Apr 09 07:04:05 2015	1428577445	74	51	125	49
Thu Apr 09 07:04:02 2015	1428577442	71	53	125	48
Thu Apr 09 07:04:04 2015	1428577444	69	56	125	52
Thu Apr 09 07:04:04 2015	1428577444	67	58	125	53
Thu Apr 09 07:04:03 2015	1428577443	69	57	126	57
Thu Apr 09 07:04:03 2015	1428577443	74	52	126	50
Thu Apr 09 07:04:03 2015	1428577443	71	56	127	51
Thu Apr 09 07:04:07 2015	1428577447	71	58	129	52
Thu Apr 09 07:04:04 2015	1428577444	74	55	129	50
Thu Apr 09 07:04:05 2015	1428577445	75	54	129	48
Thu Apr 09 07:04:02 2015	1428577442	76	53	129	50
Thu Apr 09 07:04:07 2015	1428577447	75	55	129	50
Thu Apr 09 07:04:06 2015	1428577446	76	53	129	50
Thu Apr 09 07:04:03 2015	1428577443	76	53	129	52
Thu Apr 09 07:04:03 2015	1428577443	73	57	129	51
Thu Apr 09 07:04:06 2015	1428577446	72	58	130	54
Thu Apr 09 07:04:02 2015	1428577442	76	55	131	51
Thu Apr 09 07:04:01 2015	1428577441	77	56	133	53
Thu Apr 09 07:04:05 2015	1428577445	77	57	134	53
Thu Apr 09 07:04:06 2015	1428577446	66	70	135	55
Thu Apr 09 07:04:04 2015	1428577444	81	56	136	51
Thu Apr 09 07:04:05 2015	1428577445	80	59	140	53
Thu Apr 09 07:04:05 2015	1428577445	85	55	140	50
Thu Apr 09 07:04:06 2015	1428577446	71	84	156	55
Thu Apr 09 07:04:03 2015	1428577443	108	56	164	51
Thu Apr 09 07:04:07 2015	1428577447	93	157	250	150
Thu Apr 09 07:04:04 2015	1428577444	65	194	260	194
