starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 04:49:05 2015	1429519745	105	46	152	45
Mon Apr 20 04:49:06 2015	1429519746	107	48	155	47
Mon Apr 20 04:49:05 2015	1429519745	103	53	156	49
Mon Apr 20 04:49:05 2015	1429519745	118	54	172	51
Mon Apr 20 04:49:05 2015	1429519745	117	55	172	53
Mon Apr 20 04:49:06 2015	1429519746	134	47	181	46
Mon Apr 20 04:49:06 2015	1429519746	126	59	186	59
Mon Apr 20 04:49:06 2015	1429519746	163	45	208	45
Mon Apr 20 04:49:06 2015	1429519746	195	58	253	52
Mon Apr 20 04:49:05 2015	1429519745	356	59	415	54
