starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:56:57 2015	1429505817	516	256	772	255
Mon Apr 20 00:57:03 2015	1429505823	523	259	782	259
Mon Apr 20 00:56:56 2015	1429505816	529	254	782	253
Mon Apr 20 00:56:58 2015	1429505818	528	256	784	256
Mon Apr 20 00:57:02 2015	1429505822	530	259	789	259
Mon Apr 20 00:56:55 2015	1429505815	532	260	792	260
Mon Apr 20 00:57:00 2015	1429505820	531	261	792	260
Mon Apr 20 00:56:59 2015	1429505819	557	274	831	273
Mon Apr 20 00:56:59 2015	1429505819	536	327	863	327
Mon Apr 20 00:57:01 2015	1429505821	521	407	928	407
