starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:03:30 2015	1429524210	58	54	113	47
Mon Apr 20 06:03:30 2015	1429524210	64	52	116	46
Mon Apr 20 06:03:30 2015	1429524210	59	69	127	49
Mon Apr 20 06:03:30 2015	1429524210	65	63	128	43
Mon Apr 20 06:03:30 2015	1429524210	64	69	132	48
Mon Apr 20 06:03:29 2015	1429524209	65	67	133	48
Mon Apr 20 06:03:30 2015	1429524210	65	78	143	48
Mon Apr 20 06:03:30 2015	1429524210	66	79	145	54
Mon Apr 20 06:03:29 2015	1429524209	83	68	151	45
Mon Apr 20 06:03:29 2015	1429524209	70	86	156	47
