starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:39:13 2015	1429522753	87	27	115	27
Mon Apr 20 05:39:13 2015	1429522753	93	28	121	27
Mon Apr 20 05:39:13 2015	1429522753	97	27	124	27
Mon Apr 20 05:39:14 2015	1429522754	93	36	129	36
Mon Apr 20 05:39:13 2015	1429522753	99	31	129	25
Mon Apr 20 05:39:13 2015	1429522753	108	33	140	32
Mon Apr 20 05:39:14 2015	1429522754	118	34	151	33
Mon Apr 20 05:39:13 2015	1429522753	122	39	161	39
Mon Apr 20 05:39:14 2015	1429522754	127	34	161	34
Mon Apr 20 05:39:13 2015	1429522753	126	38	164	38
