starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:30:16 2015	1428579016	77	243	319	239
Thu Apr 09 07:30:19 2015	1428579019	68	267	336	261
Thu Apr 09 07:30:19 2015	1428579019	72	282	354	278
Thu Apr 09 07:30:15 2015	1428579015	57	302	358	300
Thu Apr 09 07:30:18 2015	1428579018	59	300	359	297
Thu Apr 09 07:30:13 2015	1428579013	54	318	372	315
Thu Apr 09 07:30:17 2015	1428579017	63	311	374	308
Thu Apr 09 07:30:14 2015	1428579014	72	327	399	323
Thu Apr 09 07:30:19 2015	1428579019	72	332	404	329
Thu Apr 09 07:30:12 2015	1428579012	74	336	410	334
Thu Apr 09 07:30:18 2015	1428579018	77	349	426	347
Thu Apr 09 07:30:16 2015	1428579016	88	381	469	375
Thu Apr 09 07:30:20 2015	1428579020	59	410	469	407
Thu Apr 09 07:30:17 2015	1428579017	83	406	489	405
Thu Apr 09 07:30:13 2015	1428579013	58	434	492	428
Thu Apr 09 07:30:12 2015	1428579012	71	448	519	447
Thu Apr 09 07:30:15 2015	1428579015	60	470	530	469
Thu Apr 09 07:30:20 2015	1428579020	53	512	565	507
Thu Apr 09 07:30:16 2015	1428579016	60	519	579	515
Thu Apr 09 07:30:14 2015	1428579014	78	537	614	531
