starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:25 2015	1429523305	82	66	148	62
Mon Apr 20 05:48:27 2015	1429523307	83	79	163	54
Mon Apr 20 05:48:26 2015	1429523306	87	82	169	59
Mon Apr 20 05:48:25 2015	1429523305	89	81	169	57
Mon Apr 20 05:48:26 2015	1429523306	91	83	174	56
Mon Apr 20 05:48:27 2015	1429523307	89	86	175	58
Mon Apr 20 05:48:26 2015	1429523306	90	89	179	61
Mon Apr 20 05:48:25 2015	1429523305	96	88	184	61
Mon Apr 20 05:48:26 2015	1429523306	99	88	188	60
Mon Apr 20 05:48:26 2015	1429523306	97	92	189	63
