starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:20:14 2015	1428574814	36	248	284	245
Thu Apr 09 06:20:05 2015	1428574805	35	256	291	255
Thu Apr 09 06:20:09 2015	1428574809	35	260	295	258
Thu Apr 09 06:20:06 2015	1428574806	35	264	299	261
Thu Apr 09 06:20:09 2015	1428574809	35	264	299	259
Thu Apr 09 06:20:15 2015	1428574815	36	264	299	258
Thu Apr 09 06:20:15 2015	1428574815	38	262	301	260
Thu Apr 09 06:20:04 2015	1428574804	36	268	304	265
Thu Apr 09 06:20:07 2015	1428574807	40	300	340	298
Thu Apr 09 06:20:10 2015	1428574810	38	322	360	320
Thu Apr 09 06:20:08 2015	1428574808	43	317	360	313
Thu Apr 09 06:20:08 2015	1428574808	36	334	370	332
Thu Apr 09 06:20:04 2015	1428574804	40	363	403	361
Thu Apr 09 06:20:16 2015	1428574816	38	378	416	376
Thu Apr 09 06:20:11 2015	1428574811	39	387	426	385
Thu Apr 09 06:20:06 2015	1428574806	37	398	435	395
Thu Apr 09 06:20:10 2015	1428574810	38	416	454	415
Thu Apr 09 06:20:12 2015	1428574812	38	425	463	419
Thu Apr 09 06:20:08 2015	1428574808	37	429	466	425
Thu Apr 09 06:20:16 2015	1428574816	34	450	484	447
Thu Apr 09 06:20:07 2015	1428574807	36	453	489	449
Thu Apr 09 06:20:17 2015	1428574817	37	454	490	452
Thu Apr 09 06:20:11 2015	1428574811	38	459	497	438
Thu Apr 09 06:20:13 2015	1428574813	39	476	515	473
Thu Apr 09 06:20:06 2015	1428574806	36	488	524	486
Thu Apr 09 06:20:15 2015	1428574815	36	509	545	508
Thu Apr 09 06:20:12 2015	1428574812	38	512	550	507
Thu Apr 09 06:20:09 2015	1428574809	40	515	555	514
Thu Apr 09 06:20:05 2015	1428574805	38	530	568	526
Thu Apr 09 06:20:13 2015	1428574813	682	393	1075	388
