starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:13:21 2015	1429506801	352	318	670	318
Mon Apr 20 01:13:18 2015	1429506798	354	317	670	316
Mon Apr 20 01:13:20 2015	1429506800	355	325	680	325
Mon Apr 20 01:13:19 2015	1429506799	368	329	697	329
Mon Apr 20 01:13:18 2015	1429506798	402	329	731	329
Mon Apr 20 01:13:20 2015	1429506800	404	333	737	328
Mon Apr 20 01:13:17 2015	1429506797	423	331	754	329
Mon Apr 20 01:13:15 2015	1429506795	552	370	923	370
Mon Apr 20 01:13:16 2015	1429506796	637	392	1029	391
Mon Apr 20 01:13:14 2015	1429506794	737	369	1106	369
