starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:34:41 2015	1429504481	208	519	726	238
Mon Apr 20 00:34:34 2015	1429504474	224	534	758	252
Mon Apr 20 00:34:38 2015	1429504478	225	539	765	213
Mon Apr 20 00:34:36 2015	1429504476	206	563	769	232
Mon Apr 20 00:34:39 2015	1429504479	218	552	770	206
Mon Apr 20 00:34:39 2015	1429504479	239	548	788	216
Mon Apr 20 00:34:40 2015	1429504480	242	663	905	278
Mon Apr 20 00:34:37 2015	1429504477	254	656	909	209
Mon Apr 20 00:34:33 2015	1429504473	237	682	920	225
Mon Apr 20 00:34:35 2015	1429504475	266	703	968	222
