starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:27:05 2015	1428640025	58	27	85	23
Fri Apr 10 00:27:05 2015	1428640025	62	24	85	22
Fri Apr 10 00:27:06 2015	1428640026	59	26	85	22
Fri Apr 10 00:27:06 2015	1428640026	62	23	86	22
Fri Apr 10 00:27:04 2015	1428640024	62	27	89	25
Fri Apr 10 00:27:05 2015	1428640025	63	26	89	23
Fri Apr 10 00:27:07 2015	1428640027	66	23	90	22
Fri Apr 10 00:27:05 2015	1428640025	62	28	90	24
Fri Apr 10 00:27:07 2015	1428640027	67	22	90	21
Fri Apr 10 00:27:06 2015	1428640026	67	23	90	23
Fri Apr 10 00:27:05 2015	1428640025	65	25	90	23
Fri Apr 10 00:27:04 2015	1428640024	66	24	90	23
Fri Apr 10 00:27:05 2015	1428640025	66	25	91	23
Fri Apr 10 00:27:07 2015	1428640027	64	27	91	24
Fri Apr 10 00:27:04 2015	1428640024	66	28	94	23
Fri Apr 10 00:27:08 2015	1428640028	65	29	94	28
Fri Apr 10 00:27:07 2015	1428640027	68	26	94	24
Fri Apr 10 00:27:06 2015	1428640026	66	28	94	28
Fri Apr 10 00:27:06 2015	1428640026	66	28	94	25
Fri Apr 10 00:27:06 2015	1428640026	63	32	95	27
Fri Apr 10 00:27:05 2015	1428640025	67	27	95	26
Fri Apr 10 00:27:05 2015	1428640025	64	31	95	25
Fri Apr 10 00:27:04 2015	1428640024	71	24	95	23
Fri Apr 10 00:27:07 2015	1428640027	68	28	95	22
Fri Apr 10 00:27:07 2015	1428640027	65	31	96	25
Fri Apr 10 00:27:07 2015	1428640027	63	36	99	35
Fri Apr 10 00:27:04 2015	1428640024	63	36	99	31
Fri Apr 10 00:27:06 2015	1428640026	74	25	100	24
Fri Apr 10 00:27:05 2015	1428640025	70	30	100	23
Fri Apr 10 00:27:05 2015	1428640025	72	28	100	24
Fri Apr 10 00:27:07 2015	1428640027	69	32	101	28
Fri Apr 10 00:27:05 2015	1428640025	63	40	104	39
Fri Apr 10 00:27:06 2015	1428640026	71	33	105	30
Fri Apr 10 00:27:08 2015	1428640028	78	28	105	23
Fri Apr 10 00:27:07 2015	1428640027	81	27	108	25
Fri Apr 10 00:27:06 2015	1428640026	80	30	110	24
Fri Apr 10 00:27:04 2015	1428640024	81	31	112	30
Fri Apr 10 00:27:04 2015	1428640024	88	27	115	24
Fri Apr 10 00:27:06 2015	1428640026	65	50	115	24
Fri Apr 10 00:27:07 2015	1428640027	85	35	120	29
