starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:02:15 2015	1429509735	107	40	148	38
Mon Apr 20 02:02:17 2015	1429509737	116	40	155	39
Mon Apr 20 02:02:15 2015	1429509735	118	39	157	37
Mon Apr 20 02:02:17 2015	1429509737	125	46	171	45
Mon Apr 20 02:02:16 2015	1429509736	129	42	172	41
Mon Apr 20 02:02:16 2015	1429509736	134	45	178	44
Mon Apr 20 02:02:16 2015	1429509736	138	40	178	36
Mon Apr 20 02:02:16 2015	1429509736	141	38	179	36
Mon Apr 20 02:02:16 2015	1429509736	136	44	180	43
Mon Apr 20 02:02:16 2015	1429509736	133	47	180	45
