starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:54:23 2015	1428648863	93	239	332	237
Fri Apr 10 02:54:15 2015	1428648855	86	247	334	244
Fri Apr 10 02:54:30 2015	1428648870	99	246	344	243
Fri Apr 10 02:54:16 2015	1428648856	89	255	344	255
Fri Apr 10 02:54:29 2015	1428648869	96	248	345	246
Fri Apr 10 02:54:20 2015	1428648860	94	263	357	262
Fri Apr 10 02:54:22 2015	1428648862	88	280	368	276
Fri Apr 10 02:54:20 2015	1428648860	97	272	369	269
Fri Apr 10 02:54:16 2015	1428648856	99	270	369	265
Fri Apr 10 02:54:20 2015	1428648860	97	272	369	267
Fri Apr 10 02:54:26 2015	1428648866	100	270	370	264
Fri Apr 10 02:54:13 2015	1428648853	95	279	374	275
Fri Apr 10 02:54:30 2015	1428648870	98	287	385	285
Fri Apr 10 02:54:25 2015	1428648865	110	278	388	274
Fri Apr 10 02:54:13 2015	1428648853	95	300	395	296
Fri Apr 10 02:54:21 2015	1428648861	109	287	396	285
Fri Apr 10 02:54:17 2015	1428648857	96	303	399	301
Fri Apr 10 02:54:31 2015	1428648871	95	314	410	310
Fri Apr 10 02:54:26 2015	1428648866	98	315	414	312
Fri Apr 10 02:54:22 2015	1428648862	95	319	414	313
Fri Apr 10 02:54:21 2015	1428648861	98	332	430	327
Fri Apr 10 02:54:12 2015	1428648852	96	359	455	355
Fri Apr 10 02:54:10 2015	1428648850	100	359	459	354
Fri Apr 10 02:54:21 2015	1428648861	91	379	470	379
Fri Apr 10 02:54:11 2015	1428648851	103	367	470	365
Fri Apr 10 02:54:11 2015	1428648851	92	379	472	377
Fri Apr 10 02:54:29 2015	1428648869	86	388	475	386
Fri Apr 10 02:54:26 2015	1428648866	109	366	475	362
Fri Apr 10 02:54:15 2015	1428648855	95	400	494	398
Fri Apr 10 02:54:18 2015	1428648858	96	418	514	415
Fri Apr 10 02:54:24 2015	1428648864	113	402	515	400
Fri Apr 10 02:54:29 2015	1428648869	95	423	518	422
Fri Apr 10 02:54:09 2015	1428648849	94	431	525	429
Fri Apr 10 02:54:25 2015	1428648865	115	415	530	414
Fri Apr 10 02:54:16 2015	1428648856	86	444	530	443
Fri Apr 10 02:54:28 2015	1428648868	93	441	535	439
Fri Apr 10 02:54:14 2015	1428648854	116	419	535	416
Fri Apr 10 02:54:19 2015	1428648859	94	445	539	440
Fri Apr 10 02:54:12 2015	1428648852	93	455	548	450
Fri Apr 10 02:54:24 2015	1428648864	95	455	549	453
Fri Apr 10 02:54:27 2015	1428648867	91	477	568	473
Fri Apr 10 02:54:23 2015	1428648863	92	485	577	483
Fri Apr 10 02:54:10 2015	1428648850	98	486	584	484
Fri Apr 10 02:54:08 2015	1428648848	87	498	585	496
Fri Apr 10 02:54:08 2015	1428648848	88	506	594	502
Fri Apr 10 02:54:14 2015	1428648854	91	503	594	498
Fri Apr 10 02:54:27 2015	1428648867	97	507	604	506
Fri Apr 10 02:54:18 2015	1428648858	119	506	625	503
Fri Apr 10 02:54:09 2015	1428648849	98	527	625	522
Fri Apr 10 02:54:17 2015	1428648857	97	529	625	523
