starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:34:09 2015	1429504449	91	26	117	25
Mon Apr 20 00:34:10 2015	1429504450	99	27	126	27
Mon Apr 20 00:34:09 2015	1429504449	102	27	129	27
Mon Apr 20 00:34:10 2015	1429504450	98	33	131	32
Mon Apr 20 00:34:10 2015	1429504450	103	29	132	28
Mon Apr 20 00:34:09 2015	1429504449	112	34	145	33
Mon Apr 20 00:34:10 2015	1429504450	113	34	147	33
Mon Apr 20 00:34:09 2015	1429504449	113	34	147	34
Mon Apr 20 00:34:10 2015	1429504450	118	33	151	33
Mon Apr 20 00:34:10 2015	1429504450	118	37	155	36
