starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:01:53 2015	1429524113	78	81	159	57
Mon Apr 20 06:01:52 2015	1429524112	84	85	170	61
Mon Apr 20 06:01:52 2015	1429524112	86	86	172	59
Mon Apr 20 06:01:52 2015	1429524112	86	87	173	61
Mon Apr 20 06:01:52 2015	1429524112	91	83	175	54
Mon Apr 20 06:01:53 2015	1429524113	88	87	175	58
Mon Apr 20 06:01:52 2015	1429524112	90	87	177	60
Mon Apr 20 06:01:52 2015	1429524112	93	86	179	60
Mon Apr 20 06:01:51 2015	1429524111	98	85	183	57
Mon Apr 20 06:01:53 2015	1429524113	97	86	184	62
