starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:35:08 2015	1428575708	36	248	284	246
Thu Apr 09 06:35:23 2015	1428575723	39	251	290	248
Thu Apr 09 06:35:21 2015	1428575721	38	268	305	265
Thu Apr 09 06:35:08 2015	1428575708	46	263	309	259
Thu Apr 09 06:35:18 2015	1428575718	48	271	320	269
Thu Apr 09 06:35:09 2015	1428575709	38	283	320	278
Thu Apr 09 06:35:16 2015	1428575716	34	289	323	286
Thu Apr 09 06:35:07 2015	1428575707	42	286	328	285
Thu Apr 09 06:35:16 2015	1428575716	36	309	344	306
Thu Apr 09 06:35:09 2015	1428575709	39	306	345	305
Thu Apr 09 06:35:16 2015	1428575716	36	335	371	334
Thu Apr 09 06:35:20 2015	1428575720	38	372	410	369
Thu Apr 09 06:35:19 2015	1428575719	37	373	410	371
Thu Apr 09 06:35:17 2015	1428575717	36	381	417	380
Thu Apr 09 06:35:18 2015	1428575718	36	385	420	382
Thu Apr 09 06:35:14 2015	1428575714	36	389	425	374
Thu Apr 09 06:35:11 2015	1428575711	42	386	428	385
Thu Apr 09 06:35:22 2015	1428575722	37	401	438	397
Thu Apr 09 06:35:12 2015	1428575712	41	402	442	399
Thu Apr 09 06:35:09 2015	1428575709	39	410	450	409
Thu Apr 09 06:35:15 2015	1428575715	40	426	466	422
Thu Apr 09 06:35:11 2015	1428575711	41	429	469	425
Thu Apr 09 06:35:19 2015	1428575719	37	452	489	447
Thu Apr 09 06:35:08 2015	1428575708	35	455	490	451
Thu Apr 09 06:35:17 2015	1428575717	38	465	503	461
Thu Apr 09 06:35:23 2015	1428575723	37	468	504	466
Thu Apr 09 06:35:13 2015	1428575713	42	468	510	465
Thu Apr 09 06:35:10 2015	1428575710	37	478	515	474
Thu Apr 09 06:35:13 2015	1428575713	41	479	519	475
Thu Apr 09 06:35:15 2015	1428575715	35	490	525	484
Thu Apr 09 06:35:22 2015	1428575722	38	487	525	481
Thu Apr 09 06:35:06 2015	1428575706	35	494	529	489
Thu Apr 09 06:35:12 2015	1428575712	51	487	539	485
Thu Apr 09 06:35:07 2015	1428575707	34	508	542	501
Thu Apr 09 06:35:10 2015	1428575710	38	516	555	512
Thu Apr 09 06:35:18 2015	1428575718	36	523	559	519
Thu Apr 09 06:35:20 2015	1428575720	35	525	560	522
Thu Apr 09 06:35:24 2015	1428575724	36	524	561	521
Thu Apr 09 06:35:21 2015	1428575721	34	532	566	509
Thu Apr 09 06:35:14 2015	1428575714	36	534	570	530
