starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:51 2015	1429523691	32	68	100	65
Mon Apr 20 05:54:50 2015	1429523690	37	65	102	59
Mon Apr 20 05:54:51 2015	1429523691	41	64	105	61
Mon Apr 20 05:54:50 2015	1429523690	36	69	106	66
Mon Apr 20 05:54:51 2015	1429523691	46	63	109	57
Mon Apr 20 05:54:50 2015	1429523690	34	83	117	56
Mon Apr 20 05:54:51 2015	1429523691	37	87	124	60
Mon Apr 20 05:54:51 2015	1429523691	41	89	130	65
Mon Apr 20 05:54:50 2015	1429523690	61	83	144	60
Mon Apr 20 05:54:50 2015	1429523690	49	106	155	54
