starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:47 2015	1429523687	89	62	151	58
Mon Apr 20 05:54:47 2015	1429523687	88	66	153	61
Mon Apr 20 05:54:47 2015	1429523687	80	85	165	61
Mon Apr 20 05:54:46 2015	1429523686	84	83	167	57
Mon Apr 20 05:54:46 2015	1429523686	85	83	167	56
Mon Apr 20 05:54:48 2015	1429523688	84	85	168	60
Mon Apr 20 05:54:48 2015	1429523688	105	67	172	59
Mon Apr 20 05:54:47 2015	1429523687	91	82	173	57
Mon Apr 20 05:54:47 2015	1429523687	94	84	178	57
Mon Apr 20 05:54:47 2015	1429523687	86	92	178	66
