starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:05:25 2015	1429524325	296	148	444	134
Mon Apr 20 06:05:27 2015	1429524327	292	156	448	130
Mon Apr 20 06:05:26 2015	1429524326	288	164	452	131
Mon Apr 20 06:05:26 2015	1429524326	304	164	468	136
Mon Apr 20 06:05:28 2015	1429524328	283	231	514	127
Mon Apr 20 06:05:24 2015	1429524324	287	226	514	130
Mon Apr 20 06:05:29 2015	1429524329	283	236	518	131
Mon Apr 20 06:05:25 2015	1429524325	288	233	521	129
Mon Apr 20 06:05:27 2015	1429524327	292	244	536	130
Mon Apr 20 06:05:28 2015	1429524328	294	246	540	136
