starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:05:18 2015	1429524318	196	162	359	137
Mon Apr 20 06:05:19 2015	1429524319	197	224	421	135
Mon Apr 20 06:05:21 2015	1429524321	204	224	427	134
Mon Apr 20 06:05:19 2015	1429524319	195	234	428	129
Mon Apr 20 06:05:22 2015	1429524322	200	232	432	134
Mon Apr 20 06:05:21 2015	1429524321	215	219	433	126
Mon Apr 20 06:05:18 2015	1429524318	199	239	438	140
Mon Apr 20 06:05:20 2015	1429524320	202	237	439	136
Mon Apr 20 06:05:21 2015	1429524321	214	231	445	130
Mon Apr 20 06:05:20 2015	1429524320	309	243	553	132
