starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:38:45 2015	1429508325	354	114	468	110
Mon Apr 20 01:38:48 2015	1429508328	354	114	468	112
Mon Apr 20 01:38:49 2015	1429508329	356	115	471	110
Mon Apr 20 01:38:48 2015	1429508328	360	113	472	110
Mon Apr 20 01:38:46 2015	1429508326	358	114	472	111
Mon Apr 20 01:38:44 2015	1429508324	357	116	473	114
Mon Apr 20 01:38:47 2015	1429508327	364	117	481	115
Mon Apr 20 01:38:47 2015	1429508327	352	132	484	110
Mon Apr 20 01:38:45 2015	1429508325	381	123	504	119
Mon Apr 20 01:38:46 2015	1429508326	511	121	632	115
