starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:51:27 2015	1429523487	69	65	134	62
Mon Apr 20 05:51:26 2015	1429523486	57	81	139	54
Mon Apr 20 05:51:27 2015	1429523487	64	83	148	59
Mon Apr 20 05:51:27 2015	1429523487	71	79	150	56
Mon Apr 20 05:51:28 2015	1429523488	64	86	150	60
Mon Apr 20 05:51:28 2015	1429523488	66	85	150	59
Mon Apr 20 05:51:27 2015	1429523487	64	88	152	62
Mon Apr 20 05:51:27 2015	1429523487	66	86	152	60
Mon Apr 20 05:51:27 2015	1429523487	66	91	157	65
Mon Apr 20 05:51:27 2015	1429523487	81	81	162	56
