starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:51:35 2015	1429523495	34	64	98	63
Mon Apr 20 05:51:34 2015	1429523494	38	63	102	59
Mon Apr 20 05:51:34 2015	1429523494	35	69	103	63
Mon Apr 20 05:51:35 2015	1429523495	43	68	111	62
Mon Apr 20 05:51:34 2015	1429523494	38	85	123	62
Mon Apr 20 05:51:34 2015	1429523494	37	91	127	67
Mon Apr 20 05:51:34 2015	1429523494	61	70	131	62
Mon Apr 20 05:51:34 2015	1429523494	34	99	133	74
Mon Apr 20 05:51:34 2015	1429523494	65	86	151	60
Mon Apr 20 05:51:35 2015	1429523495	36	205	242	184
