starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:51:31 2015	1429523491	77	83	160	58
Mon Apr 20 05:51:30 2015	1429523490	80	83	163	58
Mon Apr 20 05:51:30 2015	1429523490	80	87	167	59
Mon Apr 20 05:51:30 2015	1429523490	87	82	169	57
Mon Apr 20 05:51:31 2015	1429523491	83	87	170	59
Mon Apr 20 05:51:31 2015	1429523491	87	87	173	60
Mon Apr 20 05:51:31 2015	1429523491	91	86	178	61
Mon Apr 20 05:51:30 2015	1429523490	89	91	180	59
Mon Apr 20 05:51:31 2015	1429523491	90	98	189	61
Mon Apr 20 05:51:31 2015	1429523491	113	83	197	60
