starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:02:38 2015	1429524158	38	66	104	58
Mon Apr 20 06:02:38 2015	1429524158	39	67	106	55
Mon Apr 20 06:02:38 2015	1429524158	36	73	109	65
Mon Apr 20 06:02:38 2015	1429524158	36	74	111	68
Mon Apr 20 06:02:38 2015	1429524158	36	77	113	71
Mon Apr 20 06:02:37 2015	1429524157	31	87	117	60
Mon Apr 20 06:02:38 2015	1429524158	37	87	124	61
Mon Apr 20 06:02:38 2015	1429524158	38	91	129	66
Mon Apr 20 06:02:37 2015	1429524157	44	86	130	60
Mon Apr 20 06:02:38 2015	1429524158	72	64	136	56
