starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:26:37 2015	1428575197	37	254	291	249
Thu Apr 09 06:26:40 2015	1428575200	35	366	400	365
Thu Apr 09 06:26:39 2015	1428575199	37	377	415	374
Thu Apr 09 06:26:39 2015	1428575199	42	382	425	381
Thu Apr 09 06:26:38 2015	1428575198	39	406	444	404
Thu Apr 09 06:26:39 2015	1428575199	37	452	490	451
Thu Apr 09 06:26:37 2015	1428575197	36	497	534	495
Thu Apr 09 06:26:36 2015	1428575196	37	502	539	497
Thu Apr 09 06:26:38 2015	1428575198	43	518	561	511
Thu Apr 09 06:26:36 2015	1428575196	33	539	573	534
