starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:23:18 2015	1428646998	73	46	118	39
Fri Apr 10 02:23:15 2015	1428646995	100	44	145	39
Fri Apr 10 02:23:18 2015	1428646998	70	79	149	77
Fri Apr 10 02:23:17 2015	1428646997	69	81	150	80
Fri Apr 10 02:23:15 2015	1428646995	73	78	150	74
Fri Apr 10 02:23:16 2015	1428646996	72	79	151	77
Fri Apr 10 02:23:16 2015	1428646996	75	78	153	76
Fri Apr 10 02:23:15 2015	1428646995	72	81	154	78
Fri Apr 10 02:23:17 2015	1428646997	75	80	155	79
Fri Apr 10 02:23:17 2015	1428646997	77	82	158	79
Fri Apr 10 02:23:19 2015	1428646999	80	83	163	79
Fri Apr 10 02:23:15 2015	1428646995	81	83	165	79
Fri Apr 10 02:23:19 2015	1428646999	89	81	170	76
Fri Apr 10 02:23:15 2015	1428646995	90	80	170	78
Fri Apr 10 02:23:19 2015	1428646999	95	81	176	79
Fri Apr 10 02:23:16 2015	1428646996	97	84	181	82
Fri Apr 10 02:23:15 2015	1428646995	98	86	184	84
Fri Apr 10 02:23:17 2015	1428646997	100	84	184	78
Fri Apr 10 02:23:19 2015	1428646999	95	90	185	85
Fri Apr 10 02:23:18 2015	1428646998	99	86	185	85
Fri Apr 10 02:23:18 2015	1428646998	98	87	185	85
Fri Apr 10 02:23:19 2015	1428646999	101	88	188	83
Fri Apr 10 02:23:16 2015	1428646996	101	88	189	82
Fri Apr 10 02:23:18 2015	1428646998	99	90	189	87
Fri Apr 10 02:23:17 2015	1428646997	95	94	189	87
Fri Apr 10 02:23:16 2015	1428646996	103	86	189	82
Fri Apr 10 02:23:17 2015	1428646997	98	91	189	85
Fri Apr 10 02:23:18 2015	1428646998	104	86	190	85
Fri Apr 10 02:23:16 2015	1428646996	101	94	195	91
Fri Apr 10 02:23:14 2015	1428646994	108	97	205	91
