starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:05:43 2015	1429524343	59	88	147	64
Mon Apr 20 06:05:44 2015	1429524344	62	86	148	60
Mon Apr 20 06:05:44 2015	1429524344	65	85	150	57
Mon Apr 20 06:05:43 2015	1429524343	65	85	150	59
Mon Apr 20 06:05:43 2015	1429524343	64	87	151	59
Mon Apr 20 06:05:44 2015	1429524344	64	87	151	59
Mon Apr 20 06:05:44 2015	1429524344	69	83	152	57
Mon Apr 20 06:05:43 2015	1429524343	57	97	154	59
Mon Apr 20 06:05:44 2015	1429524344	65	92	158	67
Mon Apr 20 06:05:44 2015	1429524344	79	90	169	65
