starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:05:51 2015	1429524351	35	88	123	63
Mon Apr 20 06:05:50 2015	1429524350	35	91	126	70
Mon Apr 20 06:05:51 2015	1429524351	39	88	127	59
Mon Apr 20 06:05:50 2015	1429524350	57	96	153	74
Mon Apr 20 06:05:52 2015	1429524352	44	145	189	120
Mon Apr 20 06:05:52 2015	1429524352	34	161	195	139
Mon Apr 20 06:05:52 2015	1429524352	36	171	206	147
Mon Apr 20 06:05:51 2015	1429524351	32	185	216	57
Mon Apr 20 06:05:51 2015	1429524351	34	195	230	169
Mon Apr 20 06:05:51 2015	1429524351	36	263	299	134
