starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:24:13 2015	1428647053	98	256	354	255
Fri Apr 10 02:24:19 2015	1428647059	96	269	365	266
Fri Apr 10 02:24:03 2015	1428647043	97	273	370	269
Fri Apr 10 02:24:04 2015	1428647044	91	280	370	276
Fri Apr 10 02:24:06 2015	1428647046	91	280	371	278
Fri Apr 10 02:24:20 2015	1428647060	103	276	379	275
Fri Apr 10 02:24:14 2015	1428647054	93	290	383	288
Fri Apr 10 02:24:19 2015	1428647059	100	286	386	286
Fri Apr 10 02:24:17 2015	1428647057	99	305	404	299
Fri Apr 10 02:24:05 2015	1428647045	89	321	409	316
Fri Apr 10 02:24:17 2015	1428647057	91	322	413	319
Fri Apr 10 02:24:02 2015	1428647042	103	312	416	309
Fri Apr 10 02:24:08 2015	1428647048	97	326	423	325
Fri Apr 10 02:24:10 2015	1428647050	103	353	455	350
Fri Apr 10 02:24:15 2015	1428647055	126	337	463	332
Fri Apr 10 02:24:13 2015	1428647053	117	361	477	355
Fri Apr 10 02:24:21 2015	1428647061	93	386	479	382
Fri Apr 10 02:24:10 2015	1428647050	99	396	494	393
Fri Apr 10 02:24:04 2015	1428647044	94	409	504	408
Fri Apr 10 02:24:17 2015	1428647057	98	411	509	407
Fri Apr 10 02:24:11 2015	1428647051	120	389	509	384
Fri Apr 10 02:24:18 2015	1428647058	97	438	535	435
Fri Apr 10 02:24:13 2015	1428647053	95	446	541	444
Fri Apr 10 02:24:06 2015	1428647046	91	464	555	463
Fri Apr 10 02:24:20 2015	1428647060	99	469	568	464
Fri Apr 10 02:24:03 2015	1428647043	109	460	569	459
Fri Apr 10 02:24:16 2015	1428647056	94	475	569	472
Fri Apr 10 02:24:11 2015	1428647051	92	483	575	478
Fri Apr 10 02:24:14 2015	1428647054	95	485	580	479
Fri Apr 10 02:24:09 2015	1428647049	98	483	581	477
Fri Apr 10 02:24:05 2015	1428647045	90	495	585	491
Fri Apr 10 02:24:06 2015	1428647046	101	503	603	500
Fri Apr 10 02:24:08 2015	1428647048	105	501	606	500
Fri Apr 10 02:24:09 2015	1428647049	104	504	608	500
Fri Apr 10 02:24:15 2015	1428647055	89	522	611	520
Fri Apr 10 02:24:18 2015	1428647058	101	513	614	508
Fri Apr 10 02:24:21 2015	1428647061	96	519	615	515
Fri Apr 10 02:24:02 2015	1428647042	141	479	620	473
Fri Apr 10 02:24:12 2015	1428647052	91	530	621	525
Fri Apr 10 02:24:07 2015	1428647047	97	536	633	532
