starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:49:02 2015	1429523342	58	60	118	58
Mon Apr 20 05:49:01 2015	1429523341	62	58	120	53
Mon Apr 20 05:49:02 2015	1429523342	61	61	122	59
Mon Apr 20 05:49:02 2015	1429523342	61	64	125	61
Mon Apr 20 05:49:01 2015	1429523341	63	64	127	62
Mon Apr 20 05:49:02 2015	1429523342	72	64	136	56
Mon Apr 20 05:49:02 2015	1429523342	78	63	140	59
Mon Apr 20 05:49:01 2015	1429523341	78	64	142	61
Mon Apr 20 05:49:01 2015	1429523341	58	91	149	61
Mon Apr 20 05:49:02 2015	1429523342	66	92	158	65
