starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:55 2015	1429523335	79	66	144	65
Mon Apr 20 05:48:55 2015	1429523335	88	86	174	58
Mon Apr 20 05:48:56 2015	1429523336	91	86	176	57
Mon Apr 20 05:48:54 2015	1429523334	92	117	209	93
Mon Apr 20 05:48:54 2015	1429523334	159	94	254	60
Mon Apr 20 05:48:55 2015	1429523335	173	88	261	59
Mon Apr 20 05:48:55 2015	1429523335	184	84	268	81
Mon Apr 20 05:48:54 2015	1429523334	182	118	299	91
Mon Apr 20 05:48:53 2015	1429523333	148	165	313	129
Mon Apr 20 05:48:54 2015	1429523334	169	163	332	63
