starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:18:07 2015	1428646687	91	46	137	45
Fri Apr 10 02:18:06 2015	1428646686	90	49	139	46
Fri Apr 10 02:18:06 2015	1428646686	91	49	139	44
Fri Apr 10 02:18:06 2015	1428646686	98	46	143	42
Fri Apr 10 02:18:06 2015	1428646686	100	44	144	42
Fri Apr 10 02:18:06 2015	1428646686	93	53	146	47
Fri Apr 10 02:18:06 2015	1428646686	101	44	146	41
Fri Apr 10 02:18:07 2015	1428646687	95	51	147	48
Fri Apr 10 02:18:07 2015	1428646687	95	53	148	51
Fri Apr 10 02:18:06 2015	1428646686	122	58	180	52
